1094	2	11	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1
1095	2	11	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	1	1	1	3	1	1	2	1
1096	1	11	1	1	2	2	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1
1097	1	11	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	1
1098	1	11	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	1	1
1099	1	11	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	2	2	1	2
1100	2	11	1	1	2	1	1	2	2	2	1	2	2	2	2	2	1	2	1	2	1	1	2	2	1	2	1	2	1	1	2	1	3	1	2
1101	2	11	1	1	2	1	1	2	1	1	1	2	2	3	2	1	3	2	1	1	1	1	1	3	2	2	1	2	2	1	2	1	2	2	2
1102	2	11	1	1	2	1	1	2	1	1	1	2	2	3	2	1	3	2	1	1	1	1	1	3	2	2	1	2	2	1	2	1	2	2	2
1103	1	11	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1
1104	2	11	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
1105	1	11	1	2	2	1	1	2	1	2	1	2	1	2	2	3	1	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	3	1	1
1106	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	2	1
1107	2	11	1	2	2	1	1	2	2	1	1	2	1	2	2	2	2	1	2	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1
1108	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
1109	2	11	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
1110	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1111	1	11	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	2	2	3	1	2	2	1	3	2	3	1	1
1112	1	11	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1
1113	2	11	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1
1114	2	11	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1
1115	2	12	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	2	3	1	2	1	2
1116	1	12	1	3	1	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	2	1	2	3	2	2	3	3	3	3	3	3	1	3
1117	2	12	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
1118	1	12	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	2	2	2	2	1
1119	2	12	1	1	2	1	1	2	1	2	1	2	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2
1120	2	12	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1
1121	2	12	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	2	2	2	1	1	3	2	2	1	1	3	1	2
1122	2	12	1	1	2	1	2	2	1	2	2	2	1	2	3	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1
1123	2	12	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
1124	1	12	1	2	2	1	1	2	1	2	2	1	2	2	3	3	2	2	1	1	3	1	2	2	2	3	1	1	3	3	3	3	3	1	2
1125	2	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2
1126	2	12	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1
1127	1	12	1	2	1	1	1	3	1	3	1	2	3	1	2	1	1	1	2	1	3	1	2	2	2	2	2	2	2	2	2	2	2	2	1
1128	2	12	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1
1129	2	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2
1130	1	12	1	2	1	1	1	3	1	3	1	2	3	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	2	2	1
1131	1	12	1	2	1	1	1	2	2	2	2	1	1	2	2	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2
1132	2	12	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	3	1	1
1133	2	12	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1
1134	2	12	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	3	3	2	2	1	1
1135	2	12	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1
1136	1	12	1	3	1	1	1	2	3	1	2	1	1	2	2	3	1	1	3	1	2	3	2	1	3	3	1	1	3	3	3	3	3	3	1
1137	2	12	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1
1138	1	12	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1139	2	12	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1
1140	2	12	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1
1141	2	12	1	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2
1142	2	12	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	2	1	3	2	2	2	2	1	2	1	1
1143	2	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1
1144	2	12	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
1145	2	12	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
1146	2	21	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	2	1	2	1	1
1147	2	21	2	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1
1148	2	21	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1
1149	2	21	2	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	2	3	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1
1150	2	21	2	1	2	2	1	2	1	2	2	2	1	2	2	1	2	2	2	2	1	2	1	1	2	1	1	2	2	2	2	1	2	1	2
1151	2	21	2	1	1	2	1	1	2	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1
1152	1	21	2	1	1	1	1	1	2	1	3	1	1	1	2	3	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	1	2	1	1
1153	2	21	2	1	2	1	2	3	2	2	1	1	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2
1154	1	21	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	2	2	2	3	2	2
1155	2	21	2	3	2	1	2	1	3	2	1	1	1	2	1	1	1	1	2	1	3	2	1	1	3	3	1	1	3	3	3	3	2	1	2
1156	1	21	2	1	2	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	3	2	2	2	1	1	1
1157	1	21	2	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	1
1158	1	21	2	2	2	2	1	1	2	2	2	2	1	1	3	2	2	2	1	3	2	1	1	2	3	1	1	2	3	3	3	1	2	1	2
1159	2	21	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1
1160	1	21	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1161	1	21	2	2	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	2	1	3	2	3	3	2	1	3	3	3	3	3	3	2
1162	1	21	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1
1163	2	21	2	1	2	2	1	2	2	2	1	1	1	2	2	1	3	2	1	2	1	1	2	1	3	2	2	2	3	2	2	2	3	1	2
1164	1	21	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1165	2	21	2	1	2	1	1	2	1	2	2	3	2	3	1	1	2	3	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	1	2
1166	2	21	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1167	1	21	2	1	2	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2
1168	2	21	2	2	1	1	2	1	2	2	2	2	1	1	1	3	1	1	3	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1
1169	2	21	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1
1170	2	21	2	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	3	1	1
1171	2	21	2	3	3	1	1	2	2	3	2	3	2	1	2	3	1	1	1	2	2	1	1	2	2	2	1	2	2	3	1	1	3	2	2
1172	2	21	2	1	2	3	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1
1173	2	21	2	2	2	1	1	1	2	2	2	3	2	2	2	1	3	2	1	3	3	1	1	2	2	2	1	2	1	2	1	1	3	1	2
1174	2	21	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1
1175	2	21	2	3	1	1	2	3	1	2	1	1	2	3	2	2	2	3	2	1	2	1	1	3	2	2	1	1	3	3	3	3	2	2	1
1176	2	21	2	1	1	1	1	1	1	2	1	1	2	1	1	3	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1
1177	2	21	2	2	2	1	1	1	2	2	1	2	1	2	2	1	2	2	2	2	1	1	1	1	2	2	1	2	3	3	2	1	2	1	2
1178	1	21	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1
1179	2	21	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1180	2	21	2	2	3	3	1	3	2	3	1	2	2	3	3	2	3	3	1	3	2	1	3	3	3	3	3	3	3	2	1	3	2	2	3
1181	2	21	2	3	3	2	2	1	2	2	2	1	1	1	1	1	3	1	2	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1
1182	2	21	2	1	2	1	1	2	2	2	1	2	1	2	2	2	2	2	1	1	2	1	2	1	2	2	1	3	3	2	2	2	2	1	2
1183	2	21	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	3	1	2	2	1	1	1	1	3	1	1	1	1	2	1	1
1184	2	21	2	1	1	1	1	1	2	1	2	3	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2
1185	2	21	2	1	1	2	1	1	1	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1
1186	1	21	2	2	2	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	3	1	2	2	2	2	2	1	2	1
1187	1	21	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	3	1	1	3	1	1	3	2	2	1
1188	2	21	2	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	1	2
1189	2	21	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1190	2	21	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1191	2	21	2	1	1	1	1	2	1	1	1	2	2	2	3	3	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1
1192	1	21	2	2	2	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	2	2	1	1	3	2	1	1	3	3	1	2	2	2	1
